Enrollment ID,User ID,Course Name,User Level,Enrollment Date
609,295,Deep Learning,Intermediate,2020-09-09
610,644,Machine Learning,Intermediate,2020-03-10
611,847,Machine Learning,Intermediate,2022-05-19
612,428,AI for Everyone,Advanced,2020-03-16
613,966,Machine Learning,Beginner,2022-09-27
614,939,Python Basics,Advanced,2020-05-12
615,245,Machine Learning,Beginner,2022-05-02
616,478,Python Basics,Advanced,2023-07-25
617,140,Machine Learning,Intermediate,2020-05-18
618,219,Data Science,Intermediate,2022-03-04
619,755,Deep Learning,Intermediate,2023-12-12
620,677,AI for Everyone,Beginner,2023-11-16
621,728,Deep Learning,Advanced,2020-04-16
622,238,AI for Everyone,Intermediate,2020-08-06
623,350,AI for Everyone,Beginner,2020-08-17
624,909,AI for Everyone,Intermediate,2021-12-14
625,113,Data Science,Advanced,2022-09-01
626,100,Data Science,Beginner,2023-11-28
627,591,Python Basics,Intermediate,2022-07-27
628,399,Machine Learning,Beginner,2021-05-03
629,418,AI for Everyone,Advanced,2021-12-21
630,858,Deep Learning,Advanced,2020-01-12
631,915,Data Science,Intermediate,2022-08-18
632,33,Data Science,Beginner,2022-10-06
633,796,Deep Learning,Beginner,2021-08-24
634,3,Python Basics,Intermediate,2022-03-06
635,627,Data Science,Advanced,2022-04-19
636,720,AI for Everyone,Advanced,2020-05-02
637,274,Data Science,Advanced,2022-09-25
638,756,Deep Learning,Advanced,2023-09-24
639,305,Machine Learning,Advanced,2022-06-01
640,640,Machine Learning,Beginner,2021-10-26
641,153,Deep Learning,Beginner,2020-05-13
642,703,Machine Learning,Intermediate,2022-10-04
643,391,AI for Everyone,Beginner,2022-07-08
644,234,Data Science,Advanced,2022-09-16
645,466,Python Basics,Advanced,2021-11-01
646,541,AI for Everyone,Intermediate,2023-04-16
647,696,Python Basics,Intermediate,2022-12-16
648,798,AI for Everyone,Advanced,2022-08-03
649,32,Python Basics,Beginner,2023-12-26
650,30,Python Basics,Intermediate,2022-04-08
651,121,Machine Learning,Intermediate,2021-01-04
652,180,AI for Everyone,Beginner,2020-10-26
653,821,AI for Everyone,Beginner,2021-08-01
654,583,Data Science,Beginner,2020-05-11
655,611,Machine Learning,Beginner,2023-05-17
656,696,Deep Learning,Intermediate,2022-11-07
657,566,Deep Learning,Intermediate,2020-10-12
658,935,Python Basics,Beginner,2020-08-23
659,98,Data Science,Intermediate,2023-08-12
660,216,Deep Learning,Beginner,2021-09-25
661,825,Data Science,Intermediate,2020-08-16
662,176,Deep Learning,Advanced,2022-08-25
663,442,AI for Everyone,Intermediate,2022-05-07
664,275,Machine Learning,Advanced,2023-07-14
665,37,Python Basics,Intermediate,2022-03-11
666,222,Deep Learning,Intermediate,2022-12-26
667,273,Python Basics,Beginner,2020-12-10
668,236,AI for Everyone,Advanced,2023-10-02
669,899,AI for Everyone,Intermediate,2021-05-20
670,944,Deep Learning,Intermediate,2021-02-23
671,524,Machine Learning,Beginner,2022-03-01
672,559,Deep Learning,Intermediate,2023-11-25
673,102,Python Basics,Advanced,2020-04-04
674,577,Machine Learning,Beginner,2021-07-26
675,16,Data Science,Advanced,2021-12-20
676,852,Data Science,Advanced,2021-03-18
677,139,Deep Learning,Advanced,2022-11-23
678,265,Data Science,Beginner,2021-12-10
679,580,Machine Learning,Advanced,2023-05-13
680,450,Python Basics,Beginner,2023-08-05
681,23,Python Basics,Advanced,2020-10-06
682,514,Machine Learning,Intermediate,2023-07-10
683,522,Python Basics,Intermediate,2020-10-07
684,417,Machine Learning,Advanced,2023-09-12
685,885,Deep Learning,Beginner,2021-09-13
686,274,Machine Learning,Intermediate,2022-09-27
687,321,Data Science,Advanced,2021-01-11
688,270,Machine Learning,Intermediate,2021-01-28
689,747,AI for Everyone,Intermediate,2022-12-13
690,20,Python Basics,Intermediate,2020-08-21
691,525,Python Basics,Beginner,2022-08-21
692,212,Python Basics,Intermediate,2023-06-13
693,366,Deep Learning,Beginner,2021-02-24
694,158,Data Science,Advanced,2022-12-21
695,141,Deep Learning,Beginner,2022-08-04
696,737,Deep Learning,Advanced,2022-01-09
697,351,Deep Learning,Intermediate,2023-10-02
698,709,AI for Everyone,Beginner,2023-08-24
699,945,Python Basics,Beginner,2023-01-18
700,374,Machine Learning,Intermediate,2021-08-27
701,121,Data Science,Advanced,2023-04-17
702,242,Deep Learning,Intermediate,2020-06-10
703,251,Machine Learning,Advanced,2021-03-17
704,937,Data Science,Beginner,2023-11-07
705,926,Python Basics,Intermediate,2020-02-01
706,847,AI for Everyone,Beginner,2023-05-26
707,815,Python Basics,Beginner,2020-04-21
708,312,Deep Learning,Beginner,2021-02-25
709,960,Python Basics,Beginner,2021-07-05
710,718,AI for Everyone,Beginner,2023-04-21
711,700,Deep Learning,Advanced,2021-04-03
712,723,Machine Learning,Beginner,2023-02-19
713,145,Data Science,Beginner,2023-01-11
714,270,Deep Learning,Advanced,2020-03-26
715,198,Python Basics,Intermediate,2020-11-15
716,755,Machine Learning,Beginner,2020-12-01
717,438,Python Basics,Advanced,2021-02-15
718,313,AI for Everyone,Advanced,2022-11-09
719,939,Data Science,Intermediate,2020-05-16
720,591,Data Science,Advanced,2023-12-17
721,800,AI for Everyone,Intermediate,2021-08-05
722,705,Data Science,Intermediate,2020-06-14
723,861,AI for Everyone,Beginner,2020-10-23
724,324,AI for Everyone,Beginner,2020-05-05
725,125,Deep Learning,Beginner,2021-01-01
726,705,Deep Learning,Advanced,2022-11-17
727,572,Machine Learning,Advanced,2021-10-09
728,946,Machine Learning,Beginner,2023-03-10
729,37,Deep Learning,Intermediate,2023-07-08
730,868,Python Basics,Advanced,2021-05-11
731,772,Machine Learning,Beginner,2021-05-13
732,336,AI for Everyone,Advanced,2021-06-12
733,134,Machine Learning,Advanced,2023-06-23
734,317,Machine Learning,Intermediate,2022-06-03
735,277,Deep Learning,Beginner,2023-07-18
736,281,Machine Learning,Beginner,2023-08-04
737,121,Data Science,Intermediate,2021-05-14
738,436,Python Basics,Advanced,2020-12-21
739,16,Machine Learning,Advanced,2022-09-03
740,358,Python Basics,Advanced,2021-06-04
741,438,Data Science,Advanced,2021-10-17
742,446,Machine Learning,Intermediate,2021-08-13
743,861,Deep Learning,Advanced,2022-06-15
744,407,AI for Everyone,Advanced,2020-12-10
745,392,Python Basics,Advanced,2023-11-20
746,358,Machine Learning,Beginner,2023-08-05
747,502,Python Basics,Advanced,2020-03-07
748,664,Data Science,Beginner,2021-08-03
749,980,AI for Everyone,Advanced,2020-12-17
750,120,Machine Learning,Beginner,2020-08-06
751,848,Machine Learning,Advanced,2020-03-05
752,639,Machine Learning,Beginner,2021-01-21
753,314,Deep Learning,Beginner,2021-02-28
754,405,Python Basics,Beginner,2021-07-14
755,831,Machine Learning,Beginner,2022-07-07
756,889,Deep Learning,Beginner,2020-03-10
757,83,AI for Everyone,Advanced,2020-02-14
758,293,Deep Learning,Advanced,2021-03-09
759,119,Python Basics,Advanced,2022-03-11
760,509,Deep Learning,Beginner,2020-02-08
761,74,Machine Learning,Beginner,2023-06-28
762,627,Python Basics,Intermediate,2021-12-22
763,984,AI for Everyone,Intermediate,2021-09-26
764,687,AI for Everyone,Beginner,2023-10-10
765,73,AI for Everyone,Intermediate,2022-12-14
766,900,Data Science,Intermediate,2020-06-24
767,240,AI for Everyone,Beginner,2020-03-28
768,604,Data Science,Beginner,2022-01-19
769,425,Machine Learning,Beginner,2022-10-04
770,112,Data Science,Beginner,2021-01-01
771,789,Deep Learning,Beginner,2022-10-07
772,405,AI for Everyone,Beginner,2022-07-28
773,912,AI for Everyone,Advanced,2023-01-13
774,866,Data Science,Beginner,2021-09-11
775,479,Python Basics,Beginner,2022-12-02
776,211,Python Basics,Beginner,2020-10-05
777,34,Data Science,Advanced,2023-06-20
778,188,Machine Learning,Advanced,2020-02-09
779,269,Machine Learning,Beginner,2020-12-14
780,233,Machine Learning,Advanced,2020-11-13
781,425,Python Basics,Advanced,2023-03-12
782,846,Python Basics,Beginner,2023-07-09
783,169,Machine Learning,Intermediate,2020-08-25
784,518,Python Basics,Beginner,2021-05-17
785,956,AI for Everyone,Advanced,2021-12-09
786,644,Python Basics,Advanced,2020-07-14
787,867,Machine Learning,Intermediate,2020-11-21
788,202,Deep Learning,Beginner,2020-03-04
789,136,Python Basics,Intermediate,2023-12-22
790,369,Machine Learning,Intermediate,2021-10-02
791,804,AI for Everyone,Beginner,2023-06-19
792,193,Python Basics,Intermediate,2023-03-04
793,778,Python Basics,Beginner,2021-07-18
794,132,Data Science,Beginner,2021-07-21
795,149,Data Science,Beginner,2021-04-14
796,619,Machine Learning,Intermediate,2021-09-27
797,806,Data Science,Beginner,2023-03-28
798,839,Machine Learning,Advanced,2020-09-25
799,468,Python Basics,Beginner,2020-07-19
800,648,Data Science,Advanced,2022-08-17
801,35,Machine Learning,Intermediate,2022-04-05
802,3,Machine Learning,Beginner,2020-06-09
803,21,AI for Everyone,Beginner,2022-04-23
804,558,Deep Learning,Beginner,2023-02-18
805,680,Machine Learning,Intermediate,2023-08-08
806,304,Deep Learning,Intermediate,2023-10-01
807,891,Deep Learning,Beginner,2022-05-22
808,119,Python Basics,Intermediate,2020-08-03
809,767,Python Basics,Beginner,2023-12-22
810,521,AI for Everyone,Advanced,2022-11-05
811,725,Python Basics,Beginner,2023-01-24
812,382,Data Science,Advanced,2023-02-13
813,768,Data Science,Advanced,2023-10-21
814,847,Python Basics,Beginner,2022-02-24
815,39,Python Basics,Beginner,2022-02-19
816,430,Machine Learning,Advanced,2021-10-11
817,2,Python Basics,Beginner,2020-01-04
818,506,Machine Learning,Intermediate,2021-04-12
819,927,AI for Everyone,Intermediate,2020-03-18
820,99,Python Basics,Intermediate,2020-05-12
821,16,Machine Learning,Advanced,2023-05-10
822,534,AI for Everyone,Intermediate,2021-03-25
823,818,Machine Learning,Beginner,2023-11-15
824,254,Python Basics,Intermediate,2023-04-02
825,37,Machine Learning,Beginner,2023-03-13
826,30,Python Basics,Intermediate,2023-07-01
827,622,Data Science,Beginner,2022-08-22
828,573,Deep Learning,Intermediate,2020-03-15
829,319,Machine Learning,Beginner,2020-10-01
830,315,Machine Learning,Advanced,2021-06-04
831,311,Deep Learning,Beginner,2023-10-13
832,587,Python Basics,Advanced,2021-08-28
833,531,Python Basics,Advanced,2023-12-21
834,516,Machine Learning,Advanced,2020-04-05
835,916,Python Basics,Advanced,2022-10-09
836,720,Data Science,Intermediate,2020-08-15
837,322,Deep Learning,Intermediate,2023-06-28
838,771,Machine Learning,Intermediate,2021-01-27
839,615,Data Science,Intermediate,2022-12-23
840,17,Machine Learning,Advanced,2023-02-01
841,451,AI for Everyone,Intermediate,2021-01-13
842,328,Deep Learning,Advanced,2020-04-28
843,448,Machine Learning,Advanced,2021-05-28
844,795,Deep Learning,Beginner,2020-04-21
845,704,Python Basics,Advanced,2020-07-03
846,35,AI for Everyone,Beginner,2023-11-18
847,223,Deep Learning,Beginner,2020-03-02
848,195,Machine Learning,Intermediate,2021-11-04
849,577,Python Basics,Advanced,2023-10-18
850,395,Python Basics,Beginner,2022-12-12
851,934,Python Basics,Intermediate,2020-10-23
852,554,Python Basics,Beginner,2020-02-23
853,741,Python Basics,Advanced,2021-12-13
854,126,Deep Learning,Intermediate,2020-03-12
855,686,Python Basics,Intermediate,2021-04-27
856,382,Data Science,Intermediate,2023-07-26
857,515,Python Basics,Advanced,2022-07-08
858,443,AI for Everyone,Beginner,2022-09-28
859,566,Deep Learning,Advanced,2020-01-24
860,441,AI for Everyone,Intermediate,2020-03-12
861,224,Data Science,Advanced,2021-01-14
862,486,Machine Learning,Advanced,2023-07-18
863,534,AI for Everyone,Advanced,2023-01-16
864,857,AI for Everyone,Beginner,2021-01-13
865,153,Machine Learning,Beginner,2022-01-25
866,996,Python Basics,Advanced,2021-03-02
867,244,Data Science,Beginner,2021-10-11
868,650,Deep Learning,Advanced,2020-06-22
869,33,Deep Learning,Advanced,2023-10-18
870,451,Machine Learning,Advanced,2022-07-25
871,617,AI for Everyone,Advanced,2020-10-23
872,39,Deep Learning,Advanced,2020-02-15
873,389,AI for Everyone,Intermediate,2021-08-04
874,662,Data Science,Intermediate,2022-05-20
875,757,Machine Learning,Advanced,2023-09-12
876,425,Python Basics,Beginner,2020-12-12
877,78,Deep Learning,Beginner,2021-10-25
878,114,AI for Everyone,Beginner,2021-05-11
879,592,Machine Learning,Advanced,2022-10-05
880,215,Python Basics,Beginner,2023-03-24
881,452,Python Basics,Advanced,2021-01-05
882,52,Python Basics,Intermediate,2022-06-11
883,156,AI for Everyone,Intermediate,2023-05-20
884,111,Data Science,Intermediate,2021-04-03
885,964,AI for Everyone,Advanced,2020-10-21
886,669,Deep Learning,Advanced,2020-07-01
887,363,AI for Everyone,Advanced,2023-04-15
888,523,Python Basics,Beginner,2020-10-28
889,763,Data Science,Intermediate,2020-06-02
890,488,Machine Learning,Beginner,2023-02-20
891,644,AI for Everyone,Intermediate,2023-11-24
892,326,Deep Learning,Beginner,2020-07-03
893,30,Deep Learning,Advanced,2020-09-09
894,525,Deep Learning,Advanced,2023-11-06
895,950,Data Science,Advanced,2020-01-16
896,332,Machine Learning,Intermediate,2021-01-23
897,983,Data Science,Advanced,2023-05-13
898,806,Data Science,Advanced,2022-04-07
899,391,Machine Learning,Beginner,2022-01-02
900,315,Deep Learning,Beginner,2020-04-06
901,279,Machine Learning,Advanced,2023-06-03
902,158,Python Basics,Intermediate,2020-05-27
903,627,Deep Learning,Beginner,2023-11-19
904,308,Data Science,Intermediate,2021-08-16
905,234,Data Science,Advanced,2023-02-26
906,134,Data Science,Intermediate,2020-08-08
907,379,Python Basics,Beginner,2021-05-06
908,636,Deep Learning,Intermediate,2020-11-22
909,693,Deep Learning,Advanced,2021-02-05
910,140,Deep Learning,Advanced,2020-04-03
911,731,Machine Learning,Advanced,2022-01-21
912,918,Deep Learning,Intermediate,2023-02-11
913,871,Python Basics,Beginner,2023-06-11
914,282,Python Basics,Beginner,2020-09-17
915,91,Data Science,Beginner,2023-10-09
916,854,Deep Learning,Beginner,2022-03-02
917,49,Python Basics,Intermediate,2023-07-01
918,850,AI for Everyone,Advanced,2020-11-20
919,114,Data Science,Advanced,2020-12-17
920,145,Machine Learning,Advanced,2022-01-12
921,240,Data Science,Intermediate,2022-06-15
922,571,AI for Everyone,Intermediate,2020-07-25
923,359,Deep Learning,Intermediate,2021-05-14
924,629,AI for Everyone,Advanced,2021-10-15
925,81,AI for Everyone,Advanced,2022-06-21
926,387,Machine Learning,Advanced,2022-03-18
927,767,Data Science,Beginner,2020-08-06
928,846,Python Basics,Beginner,2020-02-07
929,384,Machine Learning,Beginner,2020-12-28
930,522,Machine Learning,Advanced,2022-02-12
931,576,Python Basics,Beginner,2023-04-23
932,657,Machine Learning,Intermediate,2021-02-23
933,125,Data Science,Beginner,2023-06-10
934,48,Deep Learning,Advanced,2022-11-05
935,128,AI for Everyone,Intermediate,2023-07-20
936,924,Data Science,Beginner,2021-10-11
937,623,AI for Everyone,Advanced,2022-01-11
938,907,AI for Everyone,Intermediate,2021-11-07
939,44,Python Basics,Intermediate,2023-04-11
940,389,AI for Everyone,Beginner,2023-04-27
941,799,Data Science,Beginner,2021-12-13
942,340,Data Science,Advanced,2020-11-09
943,645,Deep Learning,Intermediate,2021-04-17
944,559,Data Science,Advanced,2023-07-06
945,793,Deep Learning,Beginner,2020-11-01
946,710,AI for Everyone,Intermediate,2021-07-18
947,197,Machine Learning,Beginner,2023-11-18
948,657,Machine Learning,Beginner,2020-06-21
949,424,Machine Learning,Beginner,2023-12-22
950,64,Deep Learning,Beginner,2021-09-22
951,150,Data Science,Beginner,2022-07-22
952,93,AI for Everyone,Intermediate,2021-06-20
953,640,Data Science,Beginner,2023-04-24
954,257,Deep Learning,Intermediate,2023-04-24
955,689,Deep Learning,Intermediate,2022-07-06
956,133,AI for Everyone,Advanced,2023-01-03
957,556,Python Basics,Advanced,2021-05-15
958,260,AI for Everyone,Intermediate,2020-08-10
959,608,AI for Everyone,Advanced,2020-08-01
960,827,Data Science,Advanced,2023-04-17
961,140,AI for Everyone,Beginner,2020-05-07
962,387,Python Basics,Beginner,2023-07-21
963,269,Deep Learning,Beginner,2021-09-20
964,499,AI for Everyone,Beginner,2020-09-07
965,365,Python Basics,Intermediate,2020-09-25
966,995,AI for Everyone,Advanced,2021-06-08
967,593,Machine Learning,Intermediate,2022-09-03
968,571,Deep Learning,Beginner,2023-08-04
969,978,AI for Everyone,Advanced,2023-03-14
970,15,Python Basics,Advanced,2020-03-05
971,599,Deep Learning,Advanced,2023-03-03
972,940,Python Basics,Advanced,2021-01-01
973,90,Deep Learning,Intermediate,2021-06-05
974,735,Data Science,Beginner,2020-12-20
975,118,Deep Learning,Beginner,2021-05-25
976,366,Deep Learning,Beginner,2021-03-17
977,518,Data Science,Advanced,2022-03-23
978,399,AI for Everyone,Beginner,2022-05-19
979,111,Data Science,Beginner,2022-09-21
980,262,Data Science,Intermediate,2022-03-16
981,136,Python Basics,Advanced,2021-06-20
982,261,Machine Learning,Beginner,2022-08-06
983,547,Machine Learning,Advanced,2023-02-11
984,420,Data Science,Beginner,2021-12-28
985,277,Deep Learning,Advanced,2023-08-19
986,656,AI for Everyone,Intermediate,2020-08-12
987,171,AI for Everyone,Intermediate,2023-10-20
988,791,Python Basics,Advanced,2021-10-15
989,971,Machine Learning,Beginner,2023-02-22
990,157,Data Science,Advanced,2020-11-12
991,251,Machine Learning,Beginner,2023-04-22
992,357,AI for Everyone,Intermediate,2020-05-19
993,755,AI for Everyone,Advanced,2022-01-27
994,296,Machine Learning,Advanced,2020-08-12
995,379,Python Basics,Intermediate,2021-05-19
996,516,AI for Everyone,Beginner,2020-02-16
997,715,Deep Learning,Advanced,2023-12-09
998,639,Python Basics,Intermediate,2021-02-21
999,546,AI for Everyone,Advanced,2023-05-04
1000,992,Data Science,Beginner,2021-08-25
1001,406,Machine Learning,Intermediate,2022-12-11
1002,318,Python Basics,Beginner,2020-02-11
1003,209,Python Basics,Intermediate,2021-01-13
1004,992,Python Basics,Advanced,2021-07-20
1005,129,Deep Learning,Advanced,2020-10-10
1006,224,Python Basics,Intermediate,2023-05-23
1007,808,Data Science,Advanced,2020-09-07
1008,829,Machine Learning,Beginner,2021-03-17
1009,433,AI for Everyone,Beginner,2021-01-14
1010,154,Machine Learning,Intermediate,2022-05-23
1011,954,Python Basics,Beginner,2021-02-23
1012,416,Machine Learning,Intermediate,2020-09-14
1013,972,Machine Learning,Intermediate,2020-12-22
1014,86,AI for Everyone,Advanced,2020-02-04
1015,926,Deep Learning,Intermediate,2021-09-28
1016,578,AI for Everyone,Advanced,2022-06-10
1017,688,Deep Learning,Advanced,2021-02-15
1018,260,AI for Everyone,Intermediate,2021-06-26
1019,960,Machine Learning,Advanced,2021-06-22
1020,684,Data Science,Beginner,2021-02-22
1021,642,Deep Learning,Intermediate,2020-08-05
1022,278,AI for Everyone,Advanced,2020-11-25
1023,687,Deep Learning,Intermediate,2023-02-13
